TicketMiner Membership,Username,Password,Last Name,Concerts Purchased,Money Available,ID,First Name
false,josephbrooks,Fun!23,Brooks,0,13719.97,388,Joseph
true,timothygreene,Fun!23,Greene,0,14852.53,989,Timothy
true,sarahanderson,Fun!23,Anderson,0,7328.43,597,Sarah
true,matthewcampbell,Fun!23,Campbell,0,13021.63,313,Matthew
true,alexislupo,Fun!23,Lupo,0,8528.34,70,Alexis
true,kristinapatrick,Fun!23,Patrick,0,14140.65,433,Kristina
true,howarddavenport,Fun!23,Davenport,0,11802.85,751,Howard
true,jessicasmith,Fun!23,Smith,0,14824.04,1028,Jessica
true,emilyestes,Fun!23,Estes,0,14714.65,809,Emily
true,jonathanchristian,Fun!23,Christian,0,12655.89,315,Jonathan
true,seanklein,Fun!23,Klein,0,13980.18,95,Sean
true,dylanharris,Fun!23,Harris,0,7714.95,155,Dylan
true,jenniferschneider,Fun!23,Schneider,0,11390.29,929,Jennifer
false,jasonclark,Fun!23,Clark,0,6365.21,676,Jason
true,keithellis,Fun!23,Ellis,0,5396.01,394,Keith
true,marissaoconnell,Fun!23,Oconnell,0,10713.3,310,Marissa
true,mariahblack,Fun!23,Black,0,7732.34,980,Mariah
true,danielmarin,Fun!23,Marin,0,13587.02,71,Daniel
false,alyssapoole,Fun!23,Poole,0,6296.75,674,Alyssa
false,charleschambers,Fun!23,Chambers,0,14731.02,1010,Charles
true,robertojohnson,Fun!23,Johnson,0,11923.83,66,Roberto
false,michaelcowan,Fun!23,Cowan,0,14097.43,736,Michael
false,jeffreydelgado,Fun!23,Delgado,0,5826.03,209,Jeffrey
false,kimberlyrichardson,Fun!23,Richardson,0,9450.69,182,Kimberly
false,brandidaniel,Fun!23,Daniel,0,8176.48,813,Brandi
true,sherriarmstrong,Fun!23,Armstrong,0,6036.83,627,Sherri
false,captaiinhook,Fun!23,Hook,0,8175.16,27,Captaiin
true,amandashepherd,Fun!23,Shepherd,0,12778.8,331,Amanda
true,michelleholland,Fun!23,Holland,0,5720.63,127,Michelle
true,sherekhan,Fun!23,Khan,0,14013.86,26,Shere
false,shawnsantos,Fun!23,Santos,0,9841.89,995,Shawn
true,colleentorres,Fun!23,Torres,0,8389.89,512,Colleen
false,denisejohnson,Fun!23,Johnson,0,5762.79,936,Denise
false,christopherjones,Fun!23,Jones,0,5419.65,357,Christopher
false,gracekelley,Fun!23,Kelley,0,13464.77,530,Grace
false,tararodriguez,Fun!23,Rodriguez,0,14996.78,450,Tara
true,andrewcampos,Fun!23,Campos,0,12202.92,236,Andrew
true,theresaclark,Fun!23,Clark,0,11896.24,579,Theresa
true,cinderelladisney,Fun!23,Disney,0,7853.47,8,Cinderella
true,emilyrichardson,Fun!23,Richardson,0,5267.2,183,Emily
true,gregoryshort,Fun!23,Short,0,11271.19,921,Gregory
true,christophernorris,Fun!23,Norris,0,10232.96,116,Christopher
false,hannahmaldonado,Fun!23,Maldonado,0,12315.64,506,Hannah
true,phillipbrown,Fun!23,Brown,0,10740.51,582,Phillip
false,sandrasutton,Fun!23,Sutton,0,6879.37,867,Sandra
false,amberbrown,Fun!23,Brown,0,13631.77,359,Amber
true,nicolerowland,Fun!23,Rowland,0,7859.72,196,Nicole
false,emmaarmstrong,Fun!23,Armstrong,0,6858.26,337,Emma
true,michaelwilliams,Fun!23,Williams,0,14643.34,276,Michael
true,jamesromero,Fun!23,Romero,0,8457.69,263,James
false,benjaminramirez,Fun!23,Ramirez,0,9473.49,397,Benjamin
false,kevinswanson,Fun!23,Swanson,0,14896.67,362,Kevin
false,mendadorji,Fun!23,Dorji,0,13688.32,54,Menda
true,jamessimmons,Fun!23,Simmons,0,7525.29,964,James
false,angelalang,Fun!23,Lang,0,13460.96,504,Angela
true,shanemiller,Fun!23,Miller,0,14458.22,130,Shane
true,michaelrobinson,Fun!23,Robinson,0,5093.41,492,Michael
false,susangarcia,Fun!23,Garcia,0,13837.01,277,Susan
false,anthonyadams,Fun!23,Adams,0,9736.64,712,Anthony
false,sarafox,Fun!23,Fox,0,13229.41,761,Sara
false,jacobnorton,Fun!23,Norton,0,9152.2,844,Jacob
false,brandonmiller,Fun!23,Miller,0,9295.63,861,Brandon
false,melissajohnson,Fun!23,Johnson,0,12217.92,810,Melissa
false,sharoncastillo,Fun!23,Castillo,0,6067.28,941,Sharon
true,ronaldkent,Fun!23,Kent,0,6634.32,339,Ronald
false,davidclark,Fun!23,Clark,0,9680.14,897,David
false,vanessawatson,Fun!23,Watson,0,9164.85,614,Vanessa
false,davidbrown,Fun!23,Brown,0,8132.63,99,David
false,marygrant,Fun!23,Grant,0,5126.46,927,Mary
true,jamesnolan,Fun!23,Nolan,0,5611.59,199,James
true,irvinarredondo,Fun!23,Arredondo,0,10718.82,44,Irvin
true,beckygray,Fun!23,Gray,0,12268.1,431,Becky
false,stephenpeters,Fun!23,Peters,0,7016.53,1027,Stephen
false,kristablake,Fun!23,Blake,0,7556.31,427,Krista
true,jamessimpson,Fun!23,Simpson,0,13890.73,824,James
false,dennisreynolds,Fun!23,Reynolds,0,14676.54,532,Dennis
true,travismcdonald,Fun!23,Mcdonald,0,8550.98,110,Travis
false,jamesking,Fun!23,King,0,9874.01,122,James
true,amyhall,Fun!23,Hall,0,14849.23,954,Amy
true,brookepadilla,Fun!23,Padilla,0,12508.32,255,Brooke
true,dianagarcia,Fun!23,Garcia,0,14835.38,39,Diana
false,karasummers,Fun!23,Summers,0,13158.11,916,Kara
false,kennethdavis,Fun!23,Davis,0,13838.23,681,Kenneth
true,emilycole,Fun!23,Cole,0,5320.57,884,Emily
true,andrewhall,Fun!23,Hall,0,8118.92,1001,Andrew
true,jeremyrocha,Fun!23,Rocha,0,7893,969,Jeremy
false,douglasrodriguez,Fun!23,Rodriguez,0,12568.63,115,Douglas
true,tanyakent,Fun!23,Kent,0,9086.69,393,Tanya
true,kevinscott,Fun!23,Scott,0,6214.48,333,Kevin
false,jennifermills,Fun!23,Mills,0,13756.73,513,Jennifer
false,rickygardner,Fun!23,Gardner,0,14692.08,564,Ricky
true,jameshenderson,Fun!23,Henderson,0,7615.07,241,James
false,sharonmiller,Fun!23,Miller,0,11658.79,200,Sharon
true,juliangutierrez,Fun!23,Gutierrez,0,8156.34,483,Julian
true,leeburke,Fun!23,Burke,0,6198.45,212,Lee
false,leonardking,Fun!23,King,0,7974.43,704,Leonard
true,antonioedwards,Fun!23,Edwards,0,9998.48,604,Antonio
false,sandyblackwell,Fun!23,Blackwell,0,5107.02,747,Sandy
false,kellyjordan,Fun!23,Jordan,0,11104.88,723,Kelly
false,antoniobrooks,Fun!23,Brooks,0,14553.89,360,Antonio
true,bradleybell,Fun!23,Bell,0,5907.07,575,Bradley
false,laurenneal,Fun!23,Neal,0,12126.5,161,Lauren
true,dustinoliver,Fun!23,Oliver,0,7723.8,287,Dustin
false,michaeladams,Fun!23,Adams,0,11067.99,516,Michael
true,nicholascopeland,Fun!23,Copeland,0,8450.49,642,Nicholas
false,bobbybennett,Fun!23,Bennett,0,7863.97,515,Bobby
true,lindsaywebster,Fun!23,Webster,0,9304.41,322,Lindsay
false,michaelmuniz,Fun!23,Muniz,0,8913.76,76,Michael
false,lorijohnson,Fun!23,Johnson,0,10613.61,774,Lori
true,laurenhall,Fun!23,Hall,0,9179.03,281,Lauren
true,thomaselliott,Fun!23,Elliott,0,11388.39,382,Thomas
false,georgegilbert,Fun!23,Gilbert,0,5115.81,855,George
false,richardbrown,Fun!23,Brown,0,13477.63,179,Richard
true,darinporter,Fun!23,Porter,0,10303.39,250,Darin
true,jeffreybest,Fun!23,Best,0,8987.1,696,Jeffrey
false,tanyadavis,Fun!23,Davis,0,10084.17,271,Tanya
true,thomashall,Fun!23,Hall,0,8380.74,708,Thomas
true,justindavis,Fun!23,Davis,0,10197.77,500,Justin
false,minniemouse,Fun!23,Mouse,0,11029.71,3,Minnie
true,karenthomas,Fun!23,Thomas,0,13503.85,258,Karen
true,johnjones,Fun!23,Jones,0,5429.22,730,John
true,josephdavis,Fun!23,Davis,0,11362.69,886,Joseph
true,davidsoto,Fun!23,Soto,0,14832.14,407,David
false,michellemaldonado,Fun!23,Maldonado,0,5703.06,191,Michelle
false,danielsummers,Fun!23,Summers,0,12512.9,948,Daniel
true,alexandercarter,Fun!23,Carter,0,12069.14,531,Alexander
true,maximilianouribe,Fun!23,Uribe,0,10206.28,87,Maximiliano
false,williamwolf,Fun!23,Wolf,0,5786.48,355,William
false,sarahstanton,Fun!23,Stanton,0,5761.6,833,Sarah
false,stevenhernandez,Fun!23,Hernandez,0,8835.17,510,Steven
false,garypark,Fun!23,Park,0,5704.4,835,Gary
false,brendadouglas,Fun!23,Douglas,0,12897.18,316,Brenda
true,scottdunn,Fun!23,Dunn,0,12713.3,663,Scott
true,jordanwilson,Fun!23,Wilson,0,5047.84,330,Jordan
false,marycruz,Fun!23,Cruz,0,14951.52,291,Mary
true,alexisshea,Fun!23,Shea,0,9614.85,448,Alexis
true,danielguevara,Fun!23,Guevara,0,9212.21,61,Daniel
false,johnwhite,Fun!23,White,0,5211.04,413,John
true,amymorse,Fun!23,Morse,0,14703.52,895,Amy
false,wesleywilliamson,Fun!23,Williamson,0,12432.67,702,Wesley
true,philipcollins,Fun!23,Collins,0,9445.88,414,Philip
true,jeremymorris,Fun!23,Morris,0,10253.86,192,Jeremy
false,christinadodson,Fun!23,Dodson,0,9965.09,694,Christina
false,bruceclark,Fun!23,Clark,0,7757.66,499,Bruce
false,jodysanchez,Fun!23,Sanchez,0,12704.14,865,Jody
false,gregorymaxwell,Fun!23,Maxwell,0,10138,311,Gregory
false,nathancoleman,Fun!23,Coleman,0,12439.7,181,Nathan
false,jennifercarr,Fun!23,Carr,0,12723.91,758,Jennifer
true,amyfuller,Fun!23,Fuller,0,12796.57,968,Amy
true,erinjones,Fun!23,Jones,0,14188.52,793,Erin
false,jenniferpreston,Fun!23,Preston,0,13279.58,982,Jennifer
true,marychurch,Fun!23,Church,0,9190.85,279,Mary
true,barbaralane,Fun!23,Lane,0,9766.62,566,Barbara
true,stevenowens,Fun!23,Owens,0,9682.4,487,Steven
false,ianritter,Fun!23,Ritter,0,5211.91,80,Ian
true,georgeayala,Fun!23,Ayala,0,11681.51,800,George
true,jaredscott,Fun!23,Scott,0,5789.01,745,Jared
false,crystalhayes,Fun!23,Hayes,0,14130.94,826,Crystal
true,anthonysims,Fun!23,Sims,0,7318.12,395,Anthony
false,craigschaefer,Fun!23,Schaefer,0,7787.55,267,Craig
false,peterpan,Fun!23,Pan,0,6276.04,15,Peter
true,kayleehale,Fun!23,Hale,0,13730.73,528,Kaylee
true,bethsharp,Fun!23,Sharp,0,13662.14,634,Beth
false,rayhuynh,Fun!23,Huynh,0,5819.25,409,Ray
true,urselamermaid,Fun!23,Mermaid,0,13560.39,19,Ursela
false,tiffanyjones,Fun!23,Jones,0,8325.02,759,Tiffany
false,tammywaters,Fun!23,Waters,0,12926.82,970,Tammy
true,andreramos,Fun!23,Ramos,0,14191.88,899,Andre
false,johnhouse,Fun!23,House,0,12066.18,874,John
false,stephenvillegas,Fun!23,Villegas,0,14718.25,298,Stephen
true,alexandrafox,Fun!23,Fox,0,13647.09,462,Alexandra
true,lauriejohnson,Fun!23,Johnson,0,9516.15,854,Laurie
false,maryanderson,Fun!23,Anderson,0,11290.98,965,Mary
true,courtneyolsen,Fun!23,Olsen,0,10007.14,1008,Courtney
true,julieshaw,Fun!23,Shaw,0,6728.26,828,Julie
false,estebanlozanolopez,Fun!23,LozanoLopez,0,7751.25,68,Esteban
false,kathysmith,Fun!23,Smith,0,9325.54,787,Kathy
true,jeremiahwilliamson,Fun!23,Williamson,0,14167.53,374,Jeremiah
false,carolelliott,Fun!23,Elliott,0,5069.54,938,Carol
true,justinmartinez,Fun!23,Martinez,0,9217.98,419,Justin
false,phillipmeyer,Fun!23,Meyer,0,9728.84,718,Phillip
false,thomasclark,Fun!23,Clark,0,5516.3,138,Thomas
false,garymiller,Fun!23,Miller,0,8769.6,463,Gary
true,melissamccormick,Fun!23,Mccormick,0,12335.15,104,Melissa
true,bobbygonzales,Fun!23,Gonzales,0,14244.56,558,Bobby
false,zacharycampbell,Fun!23,Campbell,0,14900.43,988,Zachary
true,gabrielmikisilva,Fun!23,MikiSilva,0,13254.92,74,Gabriel
false,samanthacooper,Fun!23,Cooper,0,13377.38,484,Samantha
true,brittanyray,Fun!23,Ray,0,5883.26,228,Brittany
true,bryanhardy,Fun!23,Hardy,0,13473.44,326,Bryan
true,jonlopez,Fun!23,Lopez,0,7050.15,446,Jon
true,amychase,Fun!23,Chase,0,12072.07,541,Amy
true,brandondillon,Fun!23,Dillon,0,12195.6,572,Brandon
true,dylanlopez,Fun!23,Lopez,0,10045.84,567,Dylan
true,chadgreen,Fun!23,Green,0,9436.58,821,Chad
true,nicholasanderson,Fun!23,Anderson,0,13888.76,194,Nicholas
true,robertwu,Fun!23,Wu,0,12341.53,257,Robert
false,stitchdisney,Fun!23,Disney,0,12187.4,36,Stitch
true,lindamiller,Fun!23,Miller,0,12672.32,843,Linda
true,heatherrobbins,Fun!23,Robbins,0,10228.48,596,Heather
false,jasonlee,Fun!23,Lee,0,14168.75,677,Jason
true,rogercasey,Fun!23,Casey,0,10950.08,963,Roger
true,kimberlymiller,Fun!23,Miller,0,8306.43,932,Kimberly
false,kathrynperez,Fun!23,Perez,0,10124.75,219,Kathryn
true,wendymontoya,Fun!23,Montoya,0,13900.31,869,Wendy
false,tamiweaver,Fun!23,Weaver,0,8650.01,508,Tami
false,mulandisney,Fun!23,Disney,0,14063.26,34,Mulan
true,jameshammond,Fun!23,Hammond,0,10011.72,190,James
false,pamelacarter,Fun!23,Carter,0,6893.55,123,Pamela
true,kathleenhines,Fun!23,Hines,0,9019.16,548,Kathleen
true,michellegriffin,Fun!23,Griffin,0,10559.08,803,Michelle
false,victorharris,Fun!23,Harris,0,12802.63,717,Victor
true,kimberlygarcia,Fun!23,Garcia,0,5313.63,335,Kimberly
true,kimberlyroberts,Fun!23,Roberts,0,14780,735,Kimberly
true,michellediazdeleonjimenez,Fun!23,DiazDeLeonJimenez,0,9621.88,53,Michelle
true,andrewatkins,Fun!23,Atkins,0,11830.85,695,Andrew
false,lindabennett,Fun!23,Bennett,0,12736.53,170,Linda
false,mitchellgross,Fun!23,Gross,0,13815.3,951,Mitchell
true,markwashington,Fun!23,Washington,0,8547.22,883,Mark
false,stephenellis,Fun!23,Ellis,0,7408.24,121,Stephen
false,hannaharias,Fun!23,Arias,0,8401.01,132,Hannah
true,danajones,Fun!23,Jones,0,5593.2,581,Dana
false,ashleywalker,Fun!23,Walker,0,14430.44,672,Ashley
false,samuelburton,Fun!23,Burton,0,7179.06,977,Samuel
false,jackmorgan,Fun!23,Morgan,0,11284.63,891,Jack
true,adrianbonilla,Fun!23,Bonilla,0,11853.63,47,Adrian
true,edwardhernandez,Fun!23,Hernandez,0,11460.9,142,Edward
false,henrysalazar,Fun!23,Salazar,0,11144.5,740,Henry
false,tyronealvarado,Fun!23,Alvarado,0,8603.86,881,Tyrone
false,andreavila,Fun!23,Avila,0,7826.39,45,Andre
true,timothyjohnson,Fun!23,Johnson,0,11339.6,790,Timothy
false,raymondwoodward,Fun!23,Woodward,0,6173.81,434,Raymond
true,kellyherring,Fun!23,Herring,0,7493.37,885,Kelly
true,arimmartindelcampo,Fun!23,MartinDelCampo,0,13567.14,72,Arim
false,michaelcastillo,Fun!23,Castillo,0,5104.68,400,Michael
true,virginiaphelps,Fun!23,Phelps,0,7255.49,215,Virginia
true,timothyromero,Fun!23,Romero,0,5080.65,217,Timothy
true,anthonybyrd,Fun!23,Byrd,0,5046.12,978,Anthony
false,carlfoley,Fun!23,Foley,0,13783.71,689,Carl
false,gabrielsanders,Fun!23,Sanders,0,11826.97,665,Gabriel
false,brendanphillips,Fun!23,Phillips,0,13427.7,910,Brendan
false,michellemaynard,Fun!23,Maynard,0,7060.62,804,Michelle
false,lorihall,Fun!23,Hall,0,11689.56,666,Lori
false,richardpaul,Fun!23,Paul,0,14738.83,782,Richard
false,franciscomoore,Fun!23,Moore,0,13690.96,320,Francisco
true,michellepruitt,Fun!23,Pruitt,0,6114.05,534,Michelle
false,christopherwright,Fun!23,Wright,0,14456.16,247,Christopher
false,laurencoleman,Fun!23,Coleman,0,8440.36,890,Lauren
true,nicolejohnson,Fun!23,Johnson,0,12688.24,416,Nicole
false,mariakelly,Fun!23,Kelly,0,9562.26,1024,Maria
true,michaelmartinez,Fun!23,Martinez,0,12610.36,539,Michael
false,jessicafernandez,Fun!23,Fernandez,0,8736.21,399,Jessica
true,davidwright,Fun!23,Wright,0,13864.4,253,David
false,christopherfoster,Fun!23,Foster,0,5791.24,367,Christopher
true,tanyajohnson,Fun!23,Johnson,0,8954.09,807,Tanya
false,kristalambert,Fun!23,Lambert,0,14820.73,641,Krista
true,brittneydaniel,Fun!23,Daniel,0,9467.71,748,Brittney
true,chrisking,Fun!23,King,0,14022.68,285,Chris
true,shannonholden,Fun!23,Holden,0,13601.88,177,Shannon
false,jeffreyweiss,Fun!23,Weiss,0,12317.2,135,Jeffrey
false,normanfreeman,Fun!23,Freeman,0,9912.31,390,Norman
false,lisabrown,Fun!23,Brown,0,8690.67,352,Lisa
false,danielsmith,Fun!23,Smith,0,5753.72,716,Daniel
true,michellewood,Fun!23,Wood,0,13844.86,480,Michelle
false,rebeccanguyen,Fun!23,Nguyen,0,6350.4,683,Rebecca
true,jeremyalvarez,Fun!23,Alvarez,0,6084.36,186,Jeremy
true,sabrinanguyen,Fun!23,Nguyen,0,14140.8,778,Sabrina
true,kimcontreras,Fun!23,Contreras,0,12765.93,522,Kim
true,anthonybrooks,Fun!23,Brooks,0,12868.43,593,Anthony
true,victoranderson,Fun!23,Anderson,0,9128.14,840,Victor
true,christopherlucero,Fun!23,Lucero,0,6026.67,863,Christopher
true,ryanbowman,Fun!23,Bowman,0,6650.55,547,Ryan
true,katherineevans,Fun!23,Evans,0,7015.06,102,Katherine
false,seanhernandez,Fun!23,Hernandez,0,9261.26,722,Sean
true,raybooth,Fun!23,Booth,0,6438.08,452,Ray
false,rachelroberson,Fun!23,Roberson,0,5013.27,411,Rachel
true,scottrose,Fun!23,Rose,0,10313.77,398,Scott
true,susanalvarez,Fun!23,Alvarez,0,12183.26,213,Susan
true,kayleepatterson,Fun!23,Patterson,0,14833,240,Kaylee
true,christopherraymond,Fun!23,Raymond,0,5991.82,466,Christopher
false,michelleoliver,Fun!23,Oliver,0,5881.95,801,Michelle
true,ryansullivan,Fun!23,Sullivan,0,12746.54,549,Ryan
false,amandamiller,Fun!23,Miller,0,13432.69,207,Amanda
false,paulherman,Fun!23,Herman,0,11941.27,942,Paul
false,juanbrock,Fun!23,Brock,0,11608.45,838,Juan
false,jafaraladdin,Fun!23,Aladdin,0,11056.28,18,Jafar
false,johnsanders,Fun!23,Sanders,0,13610.7,1015,John
false,johnhill,Fun!23,Hill,0,11610.8,701,John
true,richardedwards,Fun!23,Edwards,0,12135.77,540,Richard
false,sheriadams,Fun!23,Adams,0,12746.66,584,Sheri
false,rhondakane,Fun!23,Kane,0,6844.97,372,Rhonda
false,donaldvillanueva,Fun!23,Villanueva,0,10439.52,919,Donald
false,colleensanchez,Fun!23,Sanchez,0,11250.55,629,Colleen
true,bradleyrodriguez,Fun!23,Rodriguez,0,7419.01,302,Bradley
false,benjaminjohnson,Fun!23,Johnson,0,12844.27,346,Benjamin
false,philliprichardson,Fun!23,Richardson,0,7464.74,934,Phillip
true,craigbrown,Fun!23,Brown,0,13280.64,777,Craig
false,angelamcintyre,Fun!23,Mcintyre,0,6973.37,473,Angela
true,mirandawalker,Fun!23,Walker,0,7360.19,959,Miranda
true,bethmoss,Fun!23,Moss,0,5474.53,1009,Beth
false,elizabethmedina,Fun!23,Medina,0,7716.64,997,Elizabeth
true,lawrenceprice,Fun!23,Price,0,10828.81,605,Lawrence
true,debraraymond,Fun!23,Raymond,0,5234,795,Debra
true,jillhenderson,Fun!23,Henderson,0,7525.84,172,Jill
false,jenniferguzman,Fun!23,Guzman,0,12975.05,725,Jennifer
true,williamrice,Fun!23,Rice,0,13106.07,764,William
false,victoriamoses,Fun!23,Moses,0,13441.8,524,Victoria
false,debrablackwell,Fun!23,Blackwell,0,10107.53,503,Debra
true,jamesmorgan,Fun!23,Morgan,0,7892.51,586,James
true,jenniferbailey,Fun!23,Bailey,0,14741.48,738,Jennifer
true,gregorycarr,Fun!23,Carr,0,6356.9,442,Gregory
true,christopherfields,Fun!23,Fields,0,11420.24,639,Christopher
true,victoriaellis,Fun!23,Ellis,0,6500.01,908,Victoria
false,danielfoster,Fun!23,Foster,0,6958.15,371,Daniel
true,michellewalsh,Fun!23,Walsh,0,9030.77,623,Michelle
true,lancedominguez,Fun!23,Dominguez,0,13194.1,301,Lance
true,robertwang,Fun!23,Wang,0,9958.18,949,Robert
false,christiansmith,Fun!23,Smith,0,12183.98,223,Christian
false,kaylamorgan,Fun!23,Morgan,0,9672.22,454,Kayla
false,ronaldbond,Fun!23,Bond,0,14888.71,626,Ronald
true,mirandamason,Fun!23,Mason,0,6258.26,710,Miranda
true,caseynavarro,Fun!23,Navarro,0,9212.12,811,Casey
false,andrewparks,Fun!23,Parks,0,5945.96,201,Andrew
true,michaelsanchez,Fun!23,Sanchez,0,14632.79,106,Michael
true,felixmillan,Fun!23,Millan,0,8741.48,75,Felix
false,richardtorres,Fun!23,Torres,0,9551.1,144,Richard
false,christophermelendez,Fun!23,Melendez,0,14969.78,526,Christopher
true,arieldisney,Fun!23,Disney,0,5573.53,9,Ariel
false,trevoryoung,Fun!23,Young,0,9061.09,456,Trevor
false,denisemorales,Fun!23,Morales,0,9864.44,309,Denise
false,kyletaylor,Fun!23,Taylor,0,5577.15,334,Kyle
false,rodneyberg,Fun!23,Berg,0,6066.9,556,Rodney
true,timothyjones,Fun!23,Jones,0,6503.66,713,Timothy
true,jamesanderson,Fun!23,Anderson,0,13225.46,652,James
false,joannatrevino,Fun!23,Trevino,0,6406.27,230,Joanna
true,patriciahughes,Fun!23,Hughes,0,11478.25,1014,Patricia
true,patriciamcdonald,Fun!23,Mcdonald,0,13891.26,785,Patricia
true,victoriamartin,Fun!23,Martin,0,12706.66,151,Victoria
false,meganthompson,Fun!23,Thompson,0,10686.24,808,Megan
false,danielhampton,Fun!23,Hampton,0,5526.95,133,Daniel
true,patricklarsen,Fun!23,Larsen,0,11136.04,437,Patrick
false,ianflores,Fun!23,Flores,0,13608.96,56,Ian
true,mercedesnichols,Fun!23,Nichols,0,11496.54,633,Mercedes
false,taylorjohnson,Fun!23,Johnson,0,13664.27,1033,Taylor
false,alyssakelly,Fun!23,Kelly,0,7425.09,791,Alyssa
true,rodneymoss,Fun!23,Moss,0,10044.11,905,Rodney
true,christinawheeler,Fun!23,Wheeler,0,13225.38,347,Christina
false,kristenmartinez,Fun!23,Martinez,0,7789.53,1023,Kristen
true,kimberlymejia,Fun!23,Mejia,0,11908.01,998,Kimberly
true,nicolelloyd,Fun!23,Lloyd,0,9898.95,851,Nicole
true,matthewgonzalez,Fun!23,Gonzalez,0,7093.76,645,Matthew
false,mikayladennis,Fun!23,Dennis,0,9175.85,1011,Mikayla
false,melaniekirk,Fun!23,Kirk,0,10260.37,157,Melanie
false,davidgross,Fun!23,Gross,0,11206.27,246,David
true,stephanieobrien,Fun!23,Obrien,0,10283.41,798,Stephanie
false,stephanieharris,Fun!23,Harris,0,13325.53,153,Stephanie
false,anthonydalton,Fun!23,Dalton,0,5250.95,460,Anthony
true,jakemitchell,Fun!23,Mitchell,0,6056.35,559,Jake
true,marissawagner,Fun!23,Wagner,0,12701.71,152,Marissa
true,daviddavila,Fun!23,Davila,0,5522.31,443,David
false,brianandrews,Fun!23,Andrews,0,11856.48,124,Brian
true,heatherlittle,Fun!23,Little,0,5190.23,585,Heather
true,heidipage,Fun!23,Page,0,14312.01,557,Heidi
false,brandonneal,Fun!23,Neal,0,6417.39,424,Brandon
false,darrelljones,Fun!23,Jones,0,14046.85,952,Darrell
true,carloslynch,Fun!23,Lynch,0,9598.69,1012,Carlos
true,erinmejia,Fun!23,Mejia,0,5639,796,Erin
false,crystalwalker,Fun!23,Walker,0,13605.32,117,Crystal
true,corybyrd,Fun!23,Byrd,0,11695.26,1036,Cory
false,janethughes,Fun!23,Hughes,0,5194.34,617,Janet
true,arturoflores,Fun!23,Flores,0,10906.26,55,Arturo
true,saulgonzalez,Fun!23,Gonzalez,0,10045.03,60,Saul
true,robertkennedy,Fun!23,Kennedy,0,5680.54,993,Robert
false,alexandracook,Fun!23,Cook,0,10346.66,958,Alexandra
true,donaldhaynes,Fun!23,Haynes,0,14717.53,351,Donald
false,destinyferguson,Fun!23,Ferguson,0,11585.23,233,Destiny
false,robertlyons,Fun!23,Lyons,0,10712.76,92,Robert
true,jessemontgomery,Fun!23,Montgomery,0,9876.97,237,Jesse
false,christineellis,Fun!23,Ellis,0,10272.63,690,Christine
false,danielleconrad,Fun!23,Conrad,0,10754.83,992,Danielle
true,anthonycarson,Fun!23,Carson,0,7118.12,624,Anthony
true,rebeccabrown,Fun!23,Brown,0,6297.75,435,Rebecca
false,daniellechavez,Fun!23,Chavez,0,5564.92,898,Danielle
false,anthonyhardin,Fun!23,Hardin,0,13191.06,389,Anthony
true,christopherdominguez,Fun!23,Dominguez,0,10307.34,363,Christopher
false,kristinesmith,Fun!23,Smith,0,6671.61,856,Kristine
false,ashleyfrye,Fun!23,Frye,0,10291.39,946,Ashley
false,keithchristensen,Fun!23,Christensen,0,13982.19,783,Keith
true,teresastewart,Fun!23,Stewart,0,11243.67,711,Teresa
false,dakotabender,Fun!23,Bender,0,6382.95,361,Dakota
true,alexanderwilson,Fun!23,Wilson,0,5247.65,850,Alexander
true,erinbarton,Fun!23,Barton,0,7567.24,1026,Erin
false,elizabethreyes,Fun!23,Reyes,0,12130.65,650,Elizabeth
true,michellesexton,Fun!23,Sexton,0,9292.12,453,Michelle
false,alisonhicks,Fun!23,Hicks,0,13743.08,849,Alison
true,donaldramirez,Fun!23,Ramirez,0,13989.75,975,Donald
true,amberlong,Fun!23,Long,0,7970.89,619,Amber
true,susanhill,Fun!23,Hill,0,12331.96,160,Susan
true,gailparker,Fun!23,Parker,0,11940.04,140,Gail
false,jamiebrown,Fun!23,Brown,0,10193.8,996,Jamie
false,michellejones,Fun!23,Jones,0,14447.31,268,Michelle
false,juliajones,Fun!23,Jones,0,9611.05,670,Julia
false,alexandercameron,Fun!23,Cameron,0,14427.3,332,Alexander
true,tracyfitzgerald,Fun!23,Fitzgerald,0,11048.32,786,Tracy
true,kendrasawyer,Fun!23,Sawyer,0,5623.19,1038,Kendra
true,luisjohnson,Fun!23,Johnson,0,12798.88,640,Luis
true,alejandramorris,Fun!23,Morris,0,6878.29,249,Alejandra
true,michelleramirez,Fun!23,Ramirez,0,13969.61,590,Michelle
false,robinwilson,Fun!23,Wilson,0,7426.92,846,Robin
true,wesleylambert,Fun!23,Lambert,0,9451.2,478,Wesley
true,kaylamahoney,Fun!23,Mahoney,0,12818.82,408,Kayla
false,allenarnold,Fun!23,Arnold,0,10731.11,637,Allen
true,dorismoore,Fun!23,Moore,0,10996.98,421,Doris
true,emilychang,Fun!23,Chang,0,10159.04,900,Emily
false,joelarellano,Fun!23,Arellano,0,10646.49,239,Joel
true,elizabethrodriguez,Fun!23,Rodriguez,0,6345.02,939,Elizabeth
false,annagutierrez,Fun!23,Gutierrez,0,11147.16,238,Anna
true,mariayoung,Fun!23,Young,0,8515.06,818,Maria
false,christianellis,Fun!23,Ellis,0,14836.16,866,Christian
true,joelwelch,Fun!23,Welch,0,9015.41,561,Joel
true,edwardjackson,Fun!23,Jackson,0,7437.52,509,Edward
